               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 2      121,          ,          ,          ,          ,0.310     ,-0.008    ,0.429     ,0.0198    ,  -6927072
 DSO 1      128,0.921     ,2.78      ,0.99      ,0.0774    ,          ,          ,          ,          ,  -6919690
 DSO 2      122,          ,          ,          ,          ,0.131     ,0.230     ,0.429     ,0.0163    ,  -6917072
 DSO 1      129,0.968     ,2.58      ,0.60      ,0.0694    ,          ,          ,          ,          ,  -6909690
 DSO 2      123,          ,          ,          ,          ,0.825     ,0.528     ,0.667     ,0.0278    ,  -6907072
 DSO 1      130,0.873     ,3.97      ,0.40      ,0.0754    ,          ,          ,          ,          ,  -6899690
 DSO 2      124,          ,          ,          ,          ,0.706     ,0.429     ,0.706     ,0.0171    ,  -6897072
 DSO 1      131,0.778     ,3.17      ,2.18      ,0.0694    ,          ,          ,          ,          ,  -6889690
 DSO 2      125,          ,          ,          ,          ,0.488     ,0.627     ,0.587     ,0.0175    ,  -6887072
 DSO 1      132,1.000     ,-1.59     ,0.00      ,0.0595    ,          ,          ,          ,          ,  -6879690
 DSO 2      126,          ,          ,          ,          ,0.667     ,0.806     ,0.647     ,0.0242    ,  -6877072
 DSO 1      133,0.778     ,0.00      ,3.77      ,0.0714    ,          ,          ,          ,          ,  -6869690
 DSO 2      127,          ,          ,          ,          ,0.488     ,0.091     ,0.310     ,0.0163    ,  -6867072
 DSO 1      134,0.810     ,-0.60     ,2.38      ,0.0714    ,          ,          ,          ,          ,  -6859690
 DSO 2      128,          ,          ,          ,          ,0.429     ,-0.067    ,0.270     ,0.0175    ,  -6857072
 DSO 1      135,0.524     ,1.19      ,2.38      ,0.0556    ,          ,          ,          ,          ,  -6849690
 DSO 2      129,          ,          ,          ,          ,0.508     ,0.250     ,0.627     ,0.0175    ,  -6847072
 DSO 1      136,0.730     ,-1.79     ,3.77      ,0.0437    ,          ,          ,          ,          ,  -6839690
 DSO 2      130,          ,          ,          ,          ,0.429     ,0.290     ,0.528     ,0.0262    ,  -6837072
 DSO 1      137,0.762     ,0.20      ,4.17      ,0.0655    ,          ,          ,          ,          ,  -6829690
 DSO 2      131,          ,          ,          ,          ,0.687     ,0.349     ,0.825     ,0.0183    ,  -6827072
 DSO 1      138,1.016     ,0.99      ,3.57      ,0.0754    ,          ,          ,          ,          ,  -6819690
 DSO 2      132,          ,          ,          ,          ,0.528     ,0.825     ,0.627     ,0.0206    ,  -6817072
 DSO 1      139,0.857     ,-0.60     ,2.78      ,0.0893    ,          ,          ,          ,          ,  -6809690
 DSO 2      133,          ,          ,          ,          ,0.448     ,0.310     ,0.528     ,0.0183    ,  -6807072
 DSO 1      140,0.587     ,1.19      ,3.77      ,0.0813    ,          ,          ,          ,          ,  -6799690
 DSO 2      134,          ,          ,          ,          ,0.667     ,0.409     ,0.726     ,0.0286    ,  -6797072
 DSO 1      141,0.524     ,-2.98     ,5.75      ,0.0734    ,          ,          ,          ,          ,  -6789690
 DSO 2      135,          ,          ,          ,          ,0.667     ,0.389     ,0.766     ,0.0246    ,  -6787072
 DSO 1      142,0.476     ,-2.18     ,1.19      ,0.0714    ,          ,          ,          ,          ,  -6779690
 DSO 2      136,          ,          ,          ,          ,0.369     ,-0.048    ,0.468     ,0.0171    ,  -6777072
 DSO 1      143,0.698     ,-1.98     ,-0.99     ,0.0754    ,          ,          ,          ,          ,  -6769690
 DSO 2      137,          ,          ,          ,          ,0.131     ,0.012     ,0.369     ,0.0131    ,  -6767072
 DSO 1      144,0.651     ,0.00      ,3.57      ,0.0595    ,          ,          ,          ,          ,  -6759690
 DSO 2      138,          ,          ,          ,          ,0.409     ,0.250     ,0.508     ,0.0202    ,  -6757072
 DSO 1      145,0.921     ,3.57      ,5.95      ,0.0734    ,          ,          ,          ,          ,  -6749690
 DSO 2      139,          ,          ,          ,          ,0.528     ,0.091     ,0.429     ,0.0099    ,  -6747072
 DSO 1      146,0.841     ,-0.40     ,2.98      ,0.1032    ,          ,          ,          ,          ,  -6739690
 DSO 2      140,          ,          ,          ,          ,0.647     ,0.508     ,0.865     ,0.0163    ,  -6737072
 DSO 1      147,0.905     ,2.78      ,4.17      ,0.0952    ,          ,          ,          ,          ,  -6729690
 DSO 2      141,          ,          ,          ,          ,0.667     ,0.429     ,0.567     ,0.0147    ,  -6727072
 DSO 1      148,0.794     ,2.58      ,0.40      ,0.0833    ,          ,          ,          ,          ,  -6719690
 DSO 2      142,          ,          ,          ,          ,0.528     ,0.528     ,0.647     ,0.0226    ,  -6717072
 DSO 1      149,0.524     ,0.20      ,3.97      ,0.0714    ,          ,          ,          ,          ,  -6709690
 DSO 2      143,          ,          ,          ,          ,0.587     ,0.389     ,0.825     ,0.0171    ,  -6707072
 DSO 1      150,0.810     ,-0.40     ,0.40      ,0.0675    ,          ,          ,          ,          ,  -6699690
 DSO 2      144,          ,          ,          ,          ,0.409     ,0.171     ,0.647     ,0.0183    ,  -6697072
 DSO 1      151,0.873     ,1.19      ,2.98      ,0.0655    ,          ,          ,          ,          ,  -6689690
 DSO 2      145,          ,          ,          ,          ,0.270     ,0.190     ,0.448     ,0.0159    ,  -6687072
 DSO 1      152,0.810     ,1.59      ,0.20      ,0.0615    ,          ,          ,          ,          ,  -6679690
 DSO 2      146,          ,          ,          ,          ,0.548     ,0.171     ,0.171     ,0.0194    ,  -6677072
 DSO 1      153,0.937     ,-0.79     ,4.17      ,0.0933    ,          ,          ,          ,          ,  -6669690
 DSO 2      147,          ,          ,          ,          ,0.429     ,0.111     ,0.548     ,0.0139    ,  -6667072
 DSO 1      154,0.952     ,0.20      ,1.79      ,0.0853    ,          ,          ,          ,          ,  -6659690
 DSO 2      148,          ,          ,          ,          ,0.925     ,0.726     ,0.806     ,0.0206    ,  -6657072
 DSO 1      155,0.698     ,0.40      ,0.99      ,0.1012    ,          ,          ,          ,          ,  -6649690
 DSO 2      149,          ,          ,          ,          ,0.766     ,0.944     ,0.587     ,0.0179    ,  -6647072
 DSO 1      156,0.857     ,0.60      ,-0.20     ,0.0992    ,          ,          ,          ,          ,  -6639690
 DSO 2      150,          ,          ,          ,          ,0.667     ,0.726     ,0.726     ,0.0242    ,  -6637072
 DSO 1      157,0.460     ,-2.38     ,1.19      ,0.0734    ,          ,          ,          ,          ,  -6629690
 DSO 2      151,          ,          ,          ,          ,0.468     ,0.409     ,0.508     ,0.0246    ,  -6627072
 DSO 1      158,0.762     ,-1.19     ,2.98      ,0.0734    ,          ,          ,          ,          ,  -6619690
 DSO 2      152,          ,          ,          ,          ,0.429     ,0.012     ,0.389     ,0.0163    ,  -6617072
 DSO 1      159,0.762     ,0.99      ,1.39      ,0.0754    ,          ,          ,          ,          ,  -6609690
 DSO 2      153,          ,          ,          ,          ,0.151     ,0.131     ,0.270     ,0.0167    ,  -6607072
 DSO 1      160,0.683     ,0.00      ,2.78      ,0.0615    ,          ,          ,          ,          ,  -6599690
 DSO 2      154,          ,          ,          ,          ,0.111     ,0.230     ,0.508     ,0.0179    ,  -6597072
 DSO 1      161,0.762     ,0.20      ,3.17      ,0.1071    ,          ,          ,          ,          ,  -6589690
 DSO 2      155,          ,          ,          ,          ,0.230     ,0.290     ,0.329     ,0.0167    ,  -6587072
 DSO 1      162,0.952     ,-1.39     ,-0.40     ,0.1171    ,          ,          ,          ,          ,  -6579690
 DSO 2      156,          ,          ,          ,          ,0.726     ,0.587     ,0.766     ,0.0206    ,  -6577072
 DSO 1      163,0.905     ,0.79      ,3.77      ,0.0952    ,          ,          ,          ,          ,  -6569690
 DSO 2      157,          ,          ,          ,          ,0.627     ,0.310     ,0.587     ,0.0214    ,  -6567072
 DSO 1      164,0.587     ,1.98      ,0.99      ,0.0794    ,          ,          ,          ,          ,  -6559690
 DSO 2      158,          ,          ,          ,          ,0.687     ,0.587     ,0.806     ,0.0254    ,  -6557072
 DSO 1      165,0.778     ,1.39      ,1.79      ,0.0556    ,          ,          ,          ,          ,  -6549690
 DSO 2      159,          ,          ,          ,          ,0.468     ,0.746     ,0.845     ,0.0202    ,  -6547072
 DSO 1      166,0.762     ,-2.38     ,1.39      ,0.0873    ,          ,          ,          ,          ,  -6539690
 DSO 2      160,          ,          ,          ,          ,0.310     ,-0.087    ,0.429     ,0.0167    ,  -6537072
 DSO 1      167,0.571     ,-0.79     ,2.98      ,0.0238    ,          ,          ,          ,          ,  -6529690
 DSO 2      161,          ,          ,          ,          ,0.409     ,0.151     ,0.250     ,0.0155    ,  -6527072
 DSO 1      168,0.698     ,-1.19     ,-1.39     ,0.0615    ,          ,          ,          ,          ,  -6519690
 DSO 2      162,          ,          ,          ,          ,0.091     ,-0.127    ,0.329     ,0.0175    ,  -6517072
 DSO 1      169,0.635     ,-1.39     ,3.37      ,0.0853    ,          ,          ,          ,          ,  -6509690
 DSO 2      163,          ,          ,          ,          ,0.349     ,0.270     ,0.448     ,0.0179    ,  -6507072
 DSO 1      170,0.857     ,-1.59     ,1.39      ,0.0913    ,          ,          ,          ,          ,  -6499690
 DSO 2      164,          ,          ,          ,          ,0.667     ,0.647     ,0.647     ,0.0143    ,  -6497072
 DSO 1      171,0.698     ,-1.59     ,2.58      ,0.0734    ,          ,          ,          ,          ,  -6489690
 DSO 2      165,          ,          ,          ,          ,0.726     ,0.647     ,0.786     ,0.0198    ,  -6487072
 DSO 1      172,0.857     ,4.76      ,4.37      ,0.1032    ,          ,          ,          ,          ,  -6479690
 DSO 2      166,          ,          ,          ,          ,0.647     ,0.429     ,0.627     ,0.0198    ,  -6477072
 DSO 1      173,0.889     ,0.60      ,4.96      ,0.1190    ,          ,          ,          ,          ,  -6469690
 DSO 2      167,          ,          ,          ,          ,0.627     ,0.310     ,0.210     ,0.0155    ,  -6467072
 DSO 1      174,0.587     ,-3.57     ,2.38      ,0.0774    ,          ,          ,          ,          ,  -6459690
 DSO 2      168,          ,          ,          ,          ,0.567     ,0.647     ,0.944     ,0.0175    ,  -6457072
 DSO 1      175,0.524     ,-0.20     ,4.76      ,0.0437    ,          ,          ,          ,          ,  -6449690
 DSO 2      169,          ,          ,          ,          ,0.012     ,0.091     ,0.369     ,0.0155    ,  -6447072
 DSO 1      176,0.603     ,1.39      ,2.38      ,0.0794    ,          ,          ,          ,          ,  -6439690
 DSO 2      170,          ,          ,          ,          ,0.250     ,0.290     ,0.151     ,0.0123    ,  -6437072
 DSO 1      177,0.794     ,-0.60     ,4.96      ,0.0377    ,          ,          ,          ,          ,  -6429690
 DSO 2      171,          ,          ,          ,          ,0.548     ,-0.008    ,0.627     ,0.0238    ,  -6427072
 DSO 1      178,0.952     ,-0.79     ,2.98      ,0.0714    ,          ,          ,          ,          ,  -6419690
 DSO 2      172,          ,          ,          ,          ,-0.048    ,0.052     ,0.548     ,0.0183    ,  -6417072
 DSO 1      179,0.825     ,-0.60     ,0.20      ,0.0595    ,          ,          ,          ,          ,  -6409690
 DSO 2      173,          ,          ,          ,          ,0.825     ,0.488     ,0.726     ,0.0202    ,  -6407072
 DSO 1      180,0.683     ,2.58      ,3.37      ,0.1071    ,          ,          ,          ,          ,  -6399690
 DSO 2      174,          ,          ,          ,          ,0.667     ,0.329     ,0.607     ,0.0282    ,  -6397072
 DSO 1      181,0.905     ,2.18      ,2.38      ,0.0774    ,          ,          ,          ,          ,  -6389690
 DSO 2      175,          ,          ,          ,          ,0.706     ,0.448     ,0.647     ,0.0163    ,  -6387072
 DSO 1      182,0.810     ,-1.79     ,3.57      ,0.0694    ,          ,          ,          ,          ,  -6379690
 DSO 2      176,          ,          ,          ,          ,0.687     ,0.706     ,0.627     ,0.0218    ,  -6377072
 DSO 1      183,0.825     ,-0.99     ,3.17      ,0.0595    ,          ,          ,          ,          ,  -6369690
 DSO 2      177,          ,          ,          ,          ,0.468     ,0.091     ,0.210     ,0.0183    ,  -6367072
 DSO 1      184,0.746     ,0.20      ,3.37      ,0.0893    ,          ,          ,          ,          ,  -6359690
 DSO 2      178,          ,          ,          ,          ,0.190     ,0.131     ,0.409     ,0.0163    ,  -6357072
 DSO 1      185,0.683     ,0.79      ,2.58      ,0.0694    ,          ,          ,          ,          ,  -6349690
 DSO 2      179,          ,          ,          ,          ,0.290     ,0.528     ,0.488     ,0.0222    ,  -6347072
 DSO 1      186,0.937     ,-1.19     ,-0.79     ,0.1171    ,          ,          ,          ,          ,  -6339690
 DSO 2      180,          ,          ,          ,          ,0.310     ,0.071     ,0.587     ,0.0183    ,  -6337072
 DSO 1      187,0.810     ,-2.98     ,1.79      ,0.0615    ,          ,          ,          ,          ,  -6329690
 DSO 2      181,          ,          ,          ,          ,0.607     ,0.687     ,0.825     ,0.0159    ,  -6327072
 DSO 1      188,0.698     ,3.97      ,1.98      ,0.1250    ,          ,          ,          ,          ,  -6319690
 DSO 2      182,          ,          ,          ,          ,0.746     ,0.508     ,0.587     ,0.0206    ,  -6317072
 DSO 1      189,0.857     ,0.60      ,2.98      ,0.0853    ,          ,          ,          ,          ,  -6309690
 DSO 2      183,          ,          ,          ,          ,0.508     ,0.250     ,0.726     ,0.0222    ,  -6307072
 DSO 1      190,0.810     ,-2.38     ,1.39      ,0.0516    ,          ,          ,          ,          ,  -6299690
 DSO 2      184,          ,          ,          ,          ,0.706     ,0.528     ,0.567     ,0.0202    ,  -6297072
 DSO 1      191,0.714     ,-3.37     ,0.99      ,0.0456    ,          ,          ,          ,          ,  -6289690
 DSO 2      185,          ,          ,          ,          ,0.310     ,-0.067    ,0.190     ,0.0139    ,  -6287072
 DSO 1      192,0.667     ,-0.60     ,-0.99     ,0.0655    ,          ,          ,          ,          ,  -6279690
 DSO 2      186,          ,          ,          ,          ,0.369     ,0.190     ,0.171     ,0.0111    ,  -6277072
 DSO 1      193,0.857     ,0.20      ,4.76      ,0.0595    ,          ,          ,          ,          ,  -6269690
 DSO 2      187,          ,          ,          ,          ,0.151     ,-0.008    ,0.508     ,0.0171    ,  -6267072
 DSO 1      194,0.571     ,0.00      ,1.39      ,0.1012    ,          ,          ,          ,          ,  -6259690
 DSO 2      188,          ,          ,          ,          ,0.329     ,0.032     ,0.607     ,0.0103    ,  -6257072
 DSO 1      195,1.048     ,0.79      ,0.00      ,0.0536    ,          ,          ,          ,          ,  -6249690
 DSO 2      189,          ,          ,          ,          ,0.925     ,0.726     ,0.567     ,0.0175    ,  -6247072
 DSO 1      196,0.937     ,1.39      ,4.37      ,0.0754    ,          ,          ,          ,          ,  -6239690
 DSO 2      190,          ,          ,          ,          ,0.964     ,0.627     ,0.865     ,0.0218    ,  -6237072
 DSO 1      197,0.730     ,0.60      ,3.97      ,0.0853    ,          ,          ,          ,          ,  -6229690
 DSO 2      191,          ,          ,          ,          ,0.687     ,0.329     ,0.865     ,0.0167    ,  -6227072
