               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 2     3738,          ,          ,          ,          ,0.119     ,-0.357    ,0.460     ,0.0091    ,   29245183
 DSO 1     3744,2.000     ,-1.39     ,-1.98     ,0.0496    ,          ,          ,          ,          ,   29246965
 DSO 2     3739,          ,          ,          ,          ,0.258     ,-0.357    ,0.305     ,0.0119    ,   29255183
 DSO 1     3745,1.968     ,-1.19     ,-3.17     ,0.0655    ,          ,          ,          ,          ,   29256965
 DSO 2     3740,          ,          ,          ,          ,-0.337    ,-0.218    ,0.400     ,0.0230    ,   29265183
 DSO 1     3746,1.619     ,-0.79     ,1.19      ,0.0575    ,          ,          ,          ,          ,   29266965
 DSO 2     3741,          ,          ,          ,          ,-0.099    ,-0.298    ,0.352     ,0.0238    ,   29275183
 DSO 1     3747,1.810     ,-4.76     ,0.79      ,0.0575    ,          ,          ,          ,          ,   29276965
 DSO 2     3742,          ,          ,          ,          ,0.079     ,-0.357    ,0.364     ,0.0075    ,   29285183
 DSO 1     3748,1.952     ,-0.40     ,3.77      ,0.0734    ,          ,          ,          ,          ,   29286965
 DSO 2     3743,          ,          ,          ,          ,0.139     ,-0.218    ,0.424     ,0.0123    ,   29295183
 DSO 1     3749,1.873     ,-1.59     ,1.39      ,0.0456    ,          ,          ,          ,          ,   29296965
 DSO 2     3744,          ,          ,          ,          ,-0.099    ,-0.079    ,0.162     ,0.0155    ,   29305183
 DSO 1     3750,1.810     ,0.99      ,-0.99     ,0.0397    ,          ,          ,          ,          ,   29306965
 DSO 2     3745,          ,          ,          ,          ,-0.238    ,-0.437    ,0.305     ,0.0167    ,   29315183
 DSO 1     3751,1.968     ,-2.98     ,-2.18     ,0.0476    ,          ,          ,          ,          ,   29316965
 DSO 2     3746,          ,          ,          ,          ,-0.218    ,-0.556    ,0.436     ,0.0147    ,   29325183
 DSO 1     3752,2.079     ,1.39      ,1.39      ,0.0694    ,          ,          ,          ,          ,   29326965
 DSO 2     3747,          ,          ,          ,          ,-0.556    ,-0.060    ,0.364     ,0.0175    ,   29335183
 DSO 1     3753,2.063     ,1.39      ,-4.96     ,0.0635    ,          ,          ,          ,          ,   29336965
 DSO 2     3748,          ,          ,          ,          ,0.198     ,-0.060    ,0.317     ,0.0218    ,   29345183
 DSO 1     3754,1.762     ,-0.20     ,0.40      ,0.0575    ,          ,          ,          ,          ,   29346965
 DSO 2     3749,          ,          ,          ,          ,-0.179    ,-0.357    ,0.436     ,0.0147    ,   29355183
 DSO 1     3755,1.841     ,-4.96     ,1.19      ,0.0635    ,          ,          ,          ,          ,   29356965
 DSO 2     3750,          ,          ,          ,          ,-0.198    ,-0.020    ,0.376     ,0.0127    ,   29365183
 DSO 1     3756,1.778     ,0.20      ,-1.19     ,0.0278    ,          ,          ,          ,          ,   29366965
 DSO 2     3751,          ,          ,          ,          ,-0.298    ,-0.496    ,0.186     ,0.0087    ,   29375183
 DSO 1     3757,1.746     ,-1.59     ,0.20      ,0.0456    ,          ,          ,          ,          ,   29376965
 DSO 2     3752,          ,          ,          ,          ,0.099     ,0.020     ,0.388     ,0.0139    ,   29385183
 DSO 1     3758,1.857     ,-3.17     ,-2.98     ,0.0595    ,          ,          ,          ,          ,   29386965
 DSO 2     3753,          ,          ,          ,          ,-0.159    ,-0.357    ,0.412     ,0.0131    ,   29395183
 DSO 1     3759,1.873     ,-0.40     ,-3.57     ,0.0655    ,          ,          ,          ,          ,   29396965
 DSO 2     3754,          ,          ,          ,          ,-0.020    ,-0.258    ,0.650     ,0.0123    ,   29405183
 DSO 1     3760,1.810     ,-1.79     ,1.19      ,0.0456    ,          ,          ,          ,          ,   29406965
 DSO 2     3755,          ,          ,          ,          ,-0.417    ,-0.397    ,0.281     ,0.0175    ,   29415183
 DSO 1     3761,1.968     ,-0.20     ,-2.18     ,0.0575    ,          ,          ,          ,          ,   29416965
 DSO 2     3756,          ,          ,          ,          ,0.099     ,-0.258    ,0.638     ,0.0202    ,   29425183
 DSO 1     3762,1.857     ,-1.19     ,0.00      ,0.0575    ,          ,          ,          ,          ,   29426965
 DSO 2     3757,          ,          ,          ,          ,0.298     ,-0.040    ,0.317     ,0.0143    ,   29435183
 DSO 1     3763,1.905     ,-2.78     ,0.20      ,0.0635    ,          ,          ,          ,          ,   29436965
 DSO 2     3758,          ,          ,          ,          ,-0.179    ,-0.377    ,0.293     ,0.0091    ,   29445183
 DSO 1     3764,1.810     ,-4.56     ,3.77      ,0.0397    ,          ,          ,          ,          ,   29446965
 DSO 2     3759,          ,          ,          ,          ,-0.278    ,-0.139    ,0.138     ,0.0048    ,   29455183
 DSO 1     3765,1.825     ,0.20      ,1.79      ,0.0417    ,          ,          ,          ,          ,   29456965
 DSO 2     3760,          ,          ,          ,          ,-0.060    ,-0.536    ,0.221     ,0.0087    ,   29465183
 DSO 1     3766,1.762     ,1.39      ,3.57      ,0.0536    ,          ,          ,          ,          ,   29466965
 DSO 2     3761,          ,          ,          ,          ,0.000     ,-0.298    ,0.436     ,0.0139    ,   29475183
 DSO 1     3767,2.016     ,-3.57     ,-4.17     ,0.0714    ,          ,          ,          ,          ,   29476965
 DSO 2     3762,          ,          ,          ,          ,0.060     ,0.020     ,0.424     ,0.0040    ,   29485183
 DSO 1     3768,1.937     ,-2.58     ,-1.39     ,0.0635    ,          ,          ,          ,          ,   29486965
 DSO 2     3763,          ,          ,          ,          ,-0.119    ,-0.317    ,0.388     ,0.0163    ,   29495183
 DSO 1     3769,1.841     ,2.58      ,-2.18     ,0.0556    ,          ,          ,          ,          ,   29496965
 DSO 2     3764,          ,          ,          ,          ,-0.298    ,-0.218    ,0.376     ,0.0234    ,   29505183
 DSO 1     3770,2.063     ,-0.79     ,-2.38     ,0.0516    ,          ,          ,          ,          ,   29506965
 DSO 2     3765,          ,          ,          ,          ,-0.139    ,-0.179    ,0.436     ,0.0167    ,   29515183
 DSO 1     3771,1.889     ,0.40      ,0.00      ,0.0853    ,          ,          ,          ,          ,   29516965
 DSO 2     3766,          ,          ,          ,          ,-0.179    ,-0.496    ,0.507     ,0.0179    ,   29525183
 DSO 1     3772,1.857     ,-4.56     ,0.79      ,0.0357    ,          ,          ,          ,          ,   29526965
 DSO 2     3767,          ,          ,          ,          ,-0.317    ,-0.060    ,0.293     ,0.0115    ,   29535183
 DSO 1     3773,2.127     ,0.00      ,0.60      ,0.0595    ,          ,          ,          ,          ,   29536965
 DSO 2     3768,          ,          ,          ,          ,-0.139    ,-0.238    ,0.305     ,0.0087    ,   29545183
 DSO 1     3774,2.222     ,-2.58     ,0.20      ,0.0357    ,          ,          ,          ,          ,   29546965
 DSO 2     3769,          ,          ,          ,          ,-0.159    ,-0.099    ,0.329     ,0.0115    ,   29555183
 DSO 1     3775,1.905     ,-1.79     ,0.40      ,0.0496    ,          ,          ,          ,          ,   29556965
 DSO 2     3770,          ,          ,          ,          ,0.298     ,-0.218    ,0.412     ,0.0075    ,   29565183
 DSO 1     3776,1.937     ,-3.37     ,-0.20     ,0.0377    ,          ,          ,          ,          ,   29566965
 DSO 2     3771,          ,          ,          ,          ,-0.079    ,-0.337    ,0.352     ,0.0127    ,   29575183
 DSO 1     3777,2.048     ,1.19      ,-3.17     ,0.0833    ,          ,          ,          ,          ,   29576965
 DSO 2     3772,          ,          ,          ,          ,0.000     ,-0.238    ,0.519     ,0.0075    ,   29585183
 DSO 1     3778,1.873     ,-1.59     ,-0.40     ,0.0496    ,          ,          ,          ,          ,   29586965
 DSO 2     3773,          ,          ,          ,          ,0.040     ,-0.179    ,0.352     ,0.0139    ,   29595183
 DSO 1     3779,1.905     ,-4.37     ,1.19      ,0.0714    ,          ,          ,          ,          ,   29596965
 DSO 2     3774,          ,          ,          ,          ,-0.040    ,-0.060    ,0.448     ,0.0131    ,   29605183
 DSO 1     3780,1.762     ,-2.18     ,1.59      ,0.0258    ,          ,          ,          ,          ,   29606965
 DSO 2     3775,          ,          ,          ,          ,-0.099    ,-0.337    ,0.031     ,0.0099    ,   29615183
 DSO 1     3781,1.778     ,-1.98     ,3.17      ,0.0536    ,          ,          ,          ,          ,   29616965
 DSO 2     3776,          ,          ,          ,          ,-0.258    ,-0.020    ,0.055     ,0.0135    ,   29625183
 DSO 1     3782,1.921     ,-1.79     ,3.37      ,0.0278    ,          ,          ,          ,          ,   29626965
 DSO 2     3777,          ,          ,          ,          ,-0.317    ,-0.079    ,0.460     ,0.0123    ,   29635183
 DSO 1     3783,1.857     ,0.20      ,1.19      ,0.0496    ,          ,          ,          ,          ,   29636965
 DSO 2     3778,          ,          ,          ,          ,0.119     ,-0.357    ,0.388     ,0.0067    ,   29645183
 DSO 1     3784,1.937     ,-0.79     ,-0.40     ,0.0476    ,          ,          ,          ,          ,   29646965
 DSO 2     3779,          ,          ,          ,          ,-0.238    ,-0.397    ,0.388     ,0.0127    ,   29655183
 DSO 1     3785,2.111     ,-3.37     ,-1.39     ,0.0595    ,          ,          ,          ,          ,   29656965
 DSO 2     3780,          ,          ,          ,          ,0.000     ,-0.397    ,0.412     ,0.0179    ,   29665183
 DSO 1     3786,2.016     ,4.37      ,-1.39     ,0.0476    ,          ,          ,          ,          ,   29666965
 DSO 2     3781,          ,          ,          ,          ,-0.079    ,-0.040    ,0.602     ,0.0139    ,   29675183
 DSO 1     3787,2.048     ,-3.37     ,0.40      ,0.0853    ,          ,          ,          ,          ,   29676965
 DSO 2     3782,          ,          ,          ,          ,-0.139    ,-0.317    ,0.531     ,0.0202    ,   29685183
 DSO 1     3788,1.746     ,-2.98     ,3.57      ,0.0516    ,          ,          ,          ,          ,   29686965
 DSO 2     3783,          ,          ,          ,          ,-0.278    ,-0.238    ,0.293     ,0.0119    ,   29695183
 DSO 1     3789,1.841     ,4.17      ,1.98      ,0.0754    ,          ,          ,          ,          ,   29696965
 DSO 2     3784,          ,          ,          ,          ,0.040     ,-0.298    ,0.162     ,0.0107    ,   29705183
 DSO 1     3790,1.841     ,-1.39     ,3.97      ,0.0774    ,          ,          ,          ,          ,   29706965
 DSO 2     3785,          ,          ,          ,          ,-0.218    ,-0.159    ,0.376     ,0.0099    ,   29715183
 DSO 1     3791,1.762     ,-2.58     ,0.79      ,0.0655    ,          ,          ,          ,          ,   29716965
 DSO 2     3786,          ,          ,          ,          ,-0.119    ,0.000     ,0.317     ,0.0028    ,   29725183
 DSO 1     3792,1.968     ,-2.38     ,-2.58     ,0.0476    ,          ,          ,          ,          ,   29726965
 DSO 2     3787,          ,          ,          ,          ,-0.060    ,-0.198    ,0.460     ,0.0167    ,   29735183
 DSO 1     3793,1.841     ,0.40      ,-0.40     ,0.0595    ,          ,          ,          ,          ,   29736965
 DSO 2     3788,          ,          ,          ,          ,-0.159    ,-0.258    ,0.257     ,0.0179    ,   29745183
 DSO 1     3794,2.032     ,1.19      ,0.99      ,0.0278    ,          ,          ,          ,          ,   29746965
 DSO 2     3789,          ,          ,          ,          ,0.040     ,-0.397    ,0.424     ,0.0190    ,   29755183
 DSO 1     3795,1.905     ,2.18      ,-3.17     ,0.0516    ,          ,          ,          ,          ,   29756965
 DSO 2     3790,          ,          ,          ,          ,-0.159    ,-0.159    ,0.543     ,0.0190    ,   29765183
 DSO 1     3796,1.905     ,-3.37     ,4.76      ,0.0456    ,          ,          ,          ,          ,   29766965
 DSO 2     3791,          ,          ,          ,          ,0.159     ,-0.258    ,0.352     ,0.0127    ,   29775183
 DSO 1     3797,1.794     ,-1.39     ,-0.79     ,0.0337    ,          ,          ,          ,          ,   29776965
 DSO 2     3792,          ,          ,          ,          ,-0.040    ,-0.119    ,0.257     ,0.0099    ,   29785183
 DSO 1     3798,1.921     ,-2.98     ,2.98      ,0.0258    ,          ,          ,          ,          ,   29786965
 DSO 2     3793,          ,          ,          ,          ,-0.317    ,-0.298    ,0.352     ,0.0119    ,   29795183
 DSO 1     3799,2.000     ,-2.38     ,0.79      ,0.0159    ,          ,          ,          ,          ,   29796965
 DSO 2     3794,          ,          ,          ,          ,-0.179    ,-0.218    ,0.221     ,0.0067    ,   29805183
 DSO 1     3800,1.952     ,-0.60     ,0.00      ,0.0556    ,          ,          ,          ,          ,   29806965
 DSO 2     3795,          ,          ,          ,          ,0.040     ,-0.238    ,0.210     ,0.0099    ,   29815183
 DSO 1     3801,2.063     ,-2.78     ,0.79      ,0.0317    ,          ,          ,          ,          ,   29816965
 DSO 2     3796,          ,          ,          ,          ,-0.020    ,-0.357    ,0.460     ,0.0222    ,   29825183
 DSO 1     3802,2.159     ,-0.99     ,0.79      ,0.0536    ,          ,          ,          ,          ,   29826965
 DSO 2     3797,          ,          ,          ,          ,0.000     ,-0.079    ,0.293     ,0.0175    ,   29835183
 DSO 1     3803,2.397     ,0.60      ,-2.18     ,0.0516    ,          ,          ,          ,          ,   29836965
 DSO 2     3798,          ,          ,          ,          ,0.000     ,-0.159    ,0.471     ,0.0202    ,   29845183
 DSO 1     3804,1.698     ,-4.76     ,3.57      ,0.0516    ,          ,          ,          ,          ,   29846965
 DSO 2     3799,          ,          ,          ,          ,0.020     ,-0.179    ,0.352     ,0.0167    ,   29855183
 DSO 1     3805,1.810     ,0.79      ,1.59      ,0.0417    ,          ,          ,          ,          ,   29856965
 DSO 2     3800,          ,          ,          ,          ,0.079     ,-0.496    ,0.269     ,0.0115    ,   29865183
 DSO 1     3806,1.810     ,1.98      ,4.56      ,0.0456    ,          ,          ,          ,          ,   29866965
 DSO 2     3801,          ,          ,          ,          ,-0.079    ,-0.437    ,0.329     ,0.0091    ,   29875183
