               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 2     1929,          ,          ,          ,          ,-0.159    ,-0.099    ,0.293     ,0.0044    ,   11151581
 DSO 1     1935,3.143     ,-1.79     ,-3.77     ,0.0615    ,          ,          ,          ,          ,   11153237
 DSO 2     1930,          ,          ,          ,          ,0.040     ,-0.020    ,0.221     ,0.0139    ,   11161581
 DSO 1     1936,3.349     ,-1.19     ,1.39      ,0.0556    ,          ,          ,          ,          ,   11163237
 DSO 2     1931,          ,          ,          ,          ,-0.099    ,0.119     ,0.424     ,0.0071    ,   11171581
 DSO 1     1937,3.444     ,-5.16     ,1.19      ,0.0496    ,          ,          ,          ,          ,   11173237
 DSO 2     1932,          ,          ,          ,          ,0.179     ,0.238     ,0.340     ,0.0147    ,   11181581
 DSO 1     1938,3.603     ,1.98      ,1.59      ,0.0456    ,          ,          ,          ,          ,   11183237
 DSO 2     1933,          ,          ,          ,          ,-0.020    ,-0.179    ,0.317     ,0.0163    ,   11191581
 DSO 1     1939,3.397     ,0.99      ,-0.99     ,0.0734    ,          ,          ,          ,          ,   11193237
 DSO 2     1934,          ,          ,          ,          ,0.099     ,0.000     ,0.257     ,0.0167    ,   11201581
 DSO 1     1940,3.667     ,-0.60     ,0.60      ,0.0556    ,          ,          ,          ,          ,   11203237
 DSO 2     1935,          ,          ,          ,          ,-0.079    ,0.159     ,0.531     ,0.0147    ,   11211581
 DSO 1     1941,3.619     ,-0.99     ,-1.59     ,0.0536    ,          ,          ,          ,          ,   11213237
 DSO 2     1936,          ,          ,          ,          ,-0.179    ,-0.119    ,0.329     ,0.0075    ,   11221581
 DSO 1     1942,3.619     ,1.19      ,-0.99     ,0.0754    ,          ,          ,          ,          ,   11223237
 DSO 2     1937,          ,          ,          ,          ,0.040     ,-0.020    ,0.281     ,0.0123    ,   11231581
 DSO 1     1943,3.714     ,-0.40     ,-1.39     ,0.0734    ,          ,          ,          ,          ,   11233237
 DSO 2     1938,          ,          ,          ,          ,0.139     ,0.179     ,0.281     ,0.0147    ,   11241581
 DSO 1     1944,3.333     ,-3.17     ,4.56      ,0.0754    ,          ,          ,          ,          ,   11243237
 DSO 2     1939,          ,          ,          ,          ,0.179     ,0.317     ,0.400     ,0.0119    ,   11251581
 DSO 1     1945,3.619     ,-4.96     ,0.20      ,0.0437    ,          ,          ,          ,          ,   11253237
 DSO 2     1940,          ,          ,          ,          ,0.139     ,-0.139    ,0.448     ,0.0091    ,   11261581
 DSO 1     1946,3.635     ,-0.40     ,3.97      ,0.0635    ,          ,          ,          ,          ,   11263237
 DSO 2     1941,          ,          ,          ,          ,0.258     ,-0.159    ,0.293     ,0.0095    ,   11271581
 DSO 1     1947,3.492     ,-0.99     ,2.78      ,0.0456    ,          ,          ,          ,          ,   11273237
 DSO 2     1942,          ,          ,          ,          ,-0.317    ,0.000     ,0.364     ,0.0222    ,   11281581
 DSO 1     1948,3.476     ,-2.38     ,-1.59     ,0.0774    ,          ,          ,          ,          ,   11283237
 DSO 2     1943,          ,          ,          ,          ,-0.079    ,-0.040    ,0.340     ,0.0230    ,   11291581
 DSO 1     1949,3.794     ,0.00      ,-0.99     ,0.0635    ,          ,          ,          ,          ,   11293237
 DSO 2     1944,          ,          ,          ,          ,0.060     ,-0.119    ,0.352     ,0.0067    ,   11301581
 DSO 1     1950,3.937     ,-1.59     ,-1.98     ,0.0496    ,          ,          ,          ,          ,   11303237
 DSO 2     1945,          ,          ,          ,          ,0.099     ,0.000     ,0.412     ,0.0115    ,   11311581
 DSO 1     1951,3.921     ,-1.19     ,-2.98     ,0.0675    ,          ,          ,          ,          ,   11313237
 DSO 2     1946,          ,          ,          ,          ,-0.159    ,0.139     ,0.126     ,0.0139    ,   11321581
 DSO 1     1952,3.397     ,-0.99     ,0.79      ,0.0556    ,          ,          ,          ,          ,   11323237
 DSO 2     1947,          ,          ,          ,          ,-0.278    ,-0.218    ,0.293     ,0.0151    ,   11331581
 DSO 1     1953,3.619     ,-5.16     ,1.19      ,0.0556    ,          ,          ,          ,          ,   11333237
 DSO 2     1948,          ,          ,          ,          ,-0.198    ,-0.317    ,0.412     ,0.0135    ,   11341581
 DSO 1     1954,3.841     ,-0.60     ,3.77      ,0.0694    ,          ,          ,          ,          ,   11343237
 DSO 2     1949,          ,          ,          ,          ,-0.496    ,0.139     ,0.340     ,0.0163    ,   11351581
 DSO 1     1955,3.698     ,-1.79     ,1.19      ,0.0456    ,          ,          ,          ,          ,   11353237
 DSO 2     1950,          ,          ,          ,          ,0.238     ,0.179     ,0.281     ,0.0206    ,   11361581
 DSO 1     1956,3.587     ,1.19      ,-0.99     ,0.0397    ,          ,          ,          ,          ,   11363237
 DSO 2     1951,          ,          ,          ,          ,-0.159    ,-0.099    ,0.424     ,0.0139    ,   11371581
 DSO 1     1957,3.762     ,-2.98     ,-2.38     ,0.0456    ,          ,          ,          ,          ,   11373237
 DSO 2     1952,          ,          ,          ,          ,-0.198    ,0.159     ,0.352     ,0.0111    ,   11381581
 DSO 1     1958,3.905     ,0.79      ,0.99      ,0.0694    ,          ,          ,          ,          ,   11383237
 DSO 2     1953,          ,          ,          ,          ,-0.278    ,-0.317    ,0.186     ,0.0075    ,   11391581
 DSO 1     1959,3.937     ,1.39      ,-4.76     ,0.0655    ,          ,          ,          ,          ,   11393237
 DSO 2     1954,          ,          ,          ,          ,0.079     ,0.238     ,0.364     ,0.0131    ,   11401581
 DSO 1     1960,3.492     ,-0.40     ,0.20      ,0.0556    ,          ,          ,          ,          ,   11403237
 DSO 2     1955,          ,          ,          ,          ,-0.179    ,-0.139    ,0.412     ,0.0131    ,   11411581
 DSO 1     1961,3.635     ,-4.96     ,1.19      ,0.0595    ,          ,          ,          ,          ,   11413237
 DSO 2     1956,          ,          ,          ,          ,-0.060    ,0.000     ,0.626     ,0.0119    ,   11421581
 DSO 1     1962,3.683     ,0.00      ,-1.19     ,0.0278    ,          ,          ,          ,          ,   11423237
 DSO 2     1957,          ,          ,          ,          ,-0.417    ,-0.159    ,0.281     ,0.0167    ,   11431581
 DSO 1     1963,3.746     ,-1.59     ,0.20      ,0.0476    ,          ,          ,          ,          ,   11433237
 DSO 2     1958,          ,          ,          ,          ,0.119     ,-0.040    ,0.602     ,0.0187    ,   11441581
 DSO 1     1964,3.794     ,-3.17     ,-3.17     ,0.0575    ,          ,          ,          ,          ,   11443237
 DSO 2     1959,          ,          ,          ,          ,0.317     ,0.198     ,0.281     ,0.0131    ,   11451581
 DSO 1     1965,3.937     ,-0.60     ,-3.37     ,0.0655    ,          ,          ,          ,          ,   11453237
 DSO 2     1960,          ,          ,          ,          ,-0.198    ,-0.179    ,0.257     ,0.0087    ,   11461581
 DSO 1     1966,3.921     ,-1.79     ,1.19      ,0.0456    ,          ,          ,          ,          ,   11463237
 DSO 2     1961,          ,          ,          ,          ,-0.278    ,0.060     ,0.126     ,0.0036    ,   11471581
 DSO 1     1967,4.032     ,-0.40     ,-2.38     ,0.0575    ,          ,          ,          ,          ,   11473237
 DSO 2     1962,          ,          ,          ,          ,-0.060    ,-0.337    ,0.186     ,0.0075    ,   11481581
 DSO 1     1968,4.032     ,-1.39     ,-0.20     ,0.0536    ,          ,          ,          ,          ,   11483237
 DSO 2     1963,          ,          ,          ,          ,-0.020    ,-0.060    ,0.460     ,0.0123    ,   11491581
 DSO 1     1969,3.952     ,-3.17     ,-0.20     ,0.0615    ,          ,          ,          ,          ,   11493237
 DSO 2     1964,          ,          ,          ,          ,0.040     ,0.258     ,0.424     ,0.0032    ,   11501581
 DSO 1     1970,3.841     ,-4.37     ,3.57      ,0.0337    ,          ,          ,          ,          ,   11503237
 DSO 2     1965,          ,          ,          ,          ,-0.139    ,-0.099    ,0.376     ,0.0155    ,   11511581
 DSO 1     1971,3.857     ,0.20      ,1.98      ,0.0417    ,          ,          ,          ,          ,   11513237
 DSO 2     1966,          ,          ,          ,          ,-0.317    ,0.000     ,0.364     ,0.0218    ,   11521581
 DSO 1     1972,3.762     ,0.99      ,3.77      ,0.0516    ,          ,          ,          ,          ,   11523237
 DSO 2     1967,          ,          ,          ,          ,-0.119    ,0.040     ,0.412     ,0.0155    ,   11531581
 DSO 1     1973,3.937     ,-3.37     ,-4.17     ,0.0714    ,          ,          ,          ,          ,   11533237
 DSO 2     1968,          ,          ,          ,          ,-0.159    ,-0.317    ,0.495     ,0.0167    ,   11541581
 DSO 1     1974,3.857     ,-2.58     ,-1.39     ,0.0615    ,          ,          ,          ,          ,   11543237
 DSO 2     1969,          ,          ,          ,          ,-0.298    ,0.159     ,0.269     ,0.0103    ,   11551581
 DSO 1     1975,3.746     ,2.38      ,-2.18     ,0.0536    ,          ,          ,          ,          ,   11553237
 DSO 2     1970,          ,          ,          ,          ,-0.139    ,-0.020    ,0.269     ,0.0067    ,   11561581
 DSO 1     1976,3.952     ,-0.60     ,-2.58     ,0.0516    ,          ,          ,          ,          ,   11563237
 DSO 2     1971,          ,          ,          ,          ,-0.159    ,0.099     ,0.293     ,0.0103    ,   11571581
 DSO 1     1977,3.651     ,0.40      ,-0.40     ,0.0853    ,          ,          ,          ,          ,   11573237
 DSO 2     1972,          ,          ,          ,          ,0.218     ,-0.020    ,0.400     ,0.0067    ,   11581581
 DSO 1     1978,3.667     ,-4.56     ,0.60      ,0.0337    ,          ,          ,          ,          ,   11583237
 DSO 2     1973,          ,          ,          ,          ,-0.060    ,-0.119    ,0.317     ,0.0119    ,   11591581
 DSO 1     1979,3.968     ,-0.40     ,0.60      ,0.0595    ,          ,          ,          ,          ,   11593237
 DSO 2     1974,          ,          ,          ,          ,0.020     ,0.000     ,0.471     ,0.0067    ,   11601581
 DSO 1     1980,4.032     ,-2.58     ,0.00      ,0.0377    ,          ,          ,          ,          ,   11603237
 DSO 2     1975,          ,          ,          ,          ,0.040     ,0.040     ,0.340     ,0.0131    ,   11611581
 DSO 1     1981,3.762     ,-1.59     ,0.40      ,0.0456    ,          ,          ,          ,          ,   11613237
 DSO 2     1976,          ,          ,          ,          ,-0.020    ,0.198     ,0.424     ,0.0123    ,   11621581
 DSO 1     1982,3.857     ,-3.37     ,-0.20     ,0.0357    ,          ,          ,          ,          ,   11623237
 DSO 2     1977,          ,          ,          ,          ,-0.099    ,-0.099    ,0.007     ,0.0087    ,   11631581
 DSO 1     1983,4.000     ,1.19      ,-3.37     ,0.0833    ,          ,          ,          ,          ,   11633237
 DSO 2     1978,          ,          ,          ,          ,-0.238    ,0.179     ,0.031     ,0.0123    ,   11641581
 DSO 1     1984,3.810     ,-1.59     ,-0.60     ,0.0496    ,          ,          ,          ,          ,   11643237
 DSO 2     1979,          ,          ,          ,          ,-0.317    ,0.139     ,0.460     ,0.0107    ,   11651581
 DSO 1     1985,3.746     ,-4.17     ,1.39      ,0.0675    ,          ,          ,          ,          ,   11653237
 DSO 2     1980,          ,          ,          ,          ,0.119     ,-0.159    ,0.364     ,0.0052    ,   11661581
 DSO 1     1986,3.619     ,-1.98     ,1.39      ,0.0238    ,          ,          ,          ,          ,   11663237
 DSO 2     1981,          ,          ,          ,          ,-0.258    ,-0.198    ,0.376     ,0.0119    ,   11671581
 DSO 1     1987,3.635     ,-1.98     ,2.98      ,0.0516    ,          ,          ,          ,          ,   11673237
 DSO 2     1982,          ,          ,          ,          ,0.000     ,-0.179    ,0.388     ,0.0171    ,   11681581
 DSO 1     1988,3.762     ,-1.59     ,3.37      ,0.0278    ,          ,          ,          ,          ,   11683237
 DSO 2     1983,          ,          ,          ,          ,-0.060    ,0.218     ,0.590     ,0.0127    ,   11691581
 DSO 1     1989,3.635     ,0.20      ,1.39      ,0.0496    ,          ,          ,          ,          ,   11693237
 DSO 2     1984,          ,          ,          ,          ,-0.159    ,-0.079    ,0.519     ,0.0202    ,   11701581
 DSO 1     1990,3.730     ,-1.39     ,-0.60     ,0.0456    ,          ,          ,          ,          ,   11703237
 DSO 2     1985,          ,          ,          ,          ,-0.258    ,-0.060    ,0.269     ,0.0099    ,   11711581
 DSO 1     1991,3.889     ,-3.57     ,-1.39     ,0.0575    ,          ,          ,          ,          ,   11713237
 DSO 2     1986,          ,          ,          ,          ,0.020     ,-0.099    ,0.126     ,0.0095    ,   11721581
 DSO 1     1992,3.810     ,4.17      ,-1.39     ,0.0417    ,          ,          ,          ,          ,   11723237
 DSO 2     1987,          ,          ,          ,          ,-0.238    ,0.060     ,0.352     ,0.0091    ,   11731581
 DSO 1     1993,3.730     ,-3.57     ,0.20      ,0.0833    ,          ,          ,          ,          ,   11733237
 DSO 2     1988,          ,          ,          ,          ,-0.159    ,0.218     ,0.293     ,0.0016    ,   11741581
 DSO 1     1994,3.429     ,-3.37     ,3.57      ,0.0496    ,          ,          ,          ,          ,   11743237
 DSO 2     1989,          ,          ,          ,          ,-0.099    ,0.000     ,0.424     ,0.0155    ,   11751581
 DSO 1     1995,3.540     ,3.77      ,1.98      ,0.0734    ,          ,          ,          ,          ,   11753237
 DSO 2     1990,          ,          ,          ,          ,-0.139    ,-0.040    ,0.221     ,0.0171    ,   11761581
 DSO 1     1996,3.556     ,-1.59     ,3.97      ,0.0794    ,          ,          ,          ,          ,   11763237
 DSO 2     1991,          ,          ,          ,          ,0.060     ,-0.179    ,0.400     ,0.0183    ,   11771581
 DSO 1     1997,3.460     ,-2.58     ,0.60      ,0.0615    ,          ,          ,          ,          ,   11773237
