               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Timestamp
 DSO 2      452,          ,          ,          ,          ,7.26E-01,6.27E-01,7.86E-01,1.79E-02,4571692
 DSO 1      458,5.24E-01,3.97E-01,-7.94E-01,3.69E-02,          ,          ,          ,          ,4580000
 DSO 2      453,          ,          ,          ,          ,6.67E-01,4.09E-01,6.27E-01,1.91E-02,4581692
 DSO 1      459,6.83E-01,1.587,1.19,1.91E-02,          ,          ,          ,          ,4590000
 DSO 2      454,          ,          ,          ,          ,6.27E-01,3.10E-01,2.50E-01,1.59E-02,4591692
 DSO 1      460,5.87E-01,2.579,-3.373,3.21E-02,          ,          ,          ,          ,4600000
 DSO 2      455,          ,          ,          ,          ,5.68E-01,6.27E-01,8.85E-01,1.83E-02,4601692
 DSO 1      461,6.67E-01,-3.175,4.96,2.74E-02,          ,          ,          ,          ,4610000
 DSO 2      456,          ,          ,          ,          ,-7.94E-03,7.14E-02,3.29E-01,1.47E-02,4611692
 DSO 1      462,5.24E-01,-1.389,-5.95E-01,2.14E-02,          ,          ,          ,          ,4620000
 DSO 2      457,          ,          ,          ,          ,2.30E-01,2.70E-01,1.51E-01,1.27E-02,4621692
 DSO 1      463,6.19E-01,-2.778,2.976,1.55E-02,          ,          ,          ,          ,4630000
 DSO 2      458,          ,          ,          ,          ,5.48E-01,-4.76E-02,6.07E-01,2.38E-02,4631692
 DSO 1      464,6.67E-01,-1.984,7.94E-01,1.31E-02,          ,          ,          ,          ,4640000
 DSO 2      459,          ,          ,          ,          ,-6.75E-02,1.19E-02,5.48E-01,1.79E-02,4641692
 DSO 1      465,6.67E-01,-5.95E-01,1.98E-01,3.21E-02,          ,          ,          ,          ,4650000
 DSO 2      460,          ,          ,          ,          ,8.25E-01,4.88E-01,7.26E-01,1.98E-02,4651692
 DSO 1      466,7.14E-01,-2.579,1.19,1.91E-02,          ,          ,          ,          ,4660000
 DSO 2      461,          ,          ,          ,          ,6.87E-01,3.10E-01,6.07E-01,2.86E-02,4661692
 DSO 1      467,7.62E-01,-7.94E-01,3.97E-01,3.33E-02,          ,          ,          ,          ,4670000
 DSO 2      462,          ,          ,          ,          ,7.26E-01,4.09E-01,6.47E-01,1.67E-02,4671692
 DSO 1      468,1,5.95E-01,-1.984,2.98E-02,          ,          ,          ,          ,4680000
 DSO 2      463,          ,          ,          ,          ,7.26E-01,6.87E-01,6.27E-01,2.18E-02,4681692
 DSO 1      469,3.97E-01,-4.762,3.77,2.98E-02,          ,          ,          ,          ,4690000
 DSO 2      464,          ,          ,          ,          ,4.29E-01,9.13E-02,1.71E-01,1.87E-02,4691692
 DSO 1      470,4.60E-01,7.94E-01,1.389,2.74E-02,          ,          ,          ,          ,4700000
 DSO 2      465,          ,          ,          ,          ,2.10E-01,7.14E-02,4.09E-01,1.63E-02,4701692
 DSO 1      471,4.60E-01,2.183,4.762,2.86E-02,          ,          ,          ,          ,4710000
 DSO 2      466,          ,          ,          ,          ,2.70E-01,5.08E-01,4.88E-01,2.18E-02,4711692
 DSO 1      472,6.83E-01,-4.563,3.373,1.43E-02,          ,          ,          ,          ,4720000
 DSO 2      467,          ,          ,          ,          ,3.10E-01,3.18E-02,5.87E-01,1.79E-02,4721692
 DSO 1      473,5.40E-01,-1.984,-5.95E-01,3.10E-02,          ,          ,          ,          ,4730000
 DSO 2      468,          ,          ,          ,          ,5.48E-01,7.06E-01,8.25E-01,1.59E-02,4731692
 DSO 1      474,6.98E-01,2.976,-3.373,3.81E-02,          ,          ,          ,          ,4740000
 DSO 2      469,          ,          ,          ,          ,7.66E-01,4.88E-01,5.87E-01,2.18E-02,4741692
 DSO 1      475,6.98E-01,-1.389,-9.92E-01,5.12E-02,          ,          ,          ,          ,4750000
 DSO 2      470,          ,          ,          ,          ,5.08E-01,2.10E-01,7.46E-01,2.22E-02,4751692
 DSO 1      476,5.71E-01,1.98E-01,9.92E-01,3.81E-02,          ,          ,          ,          ,4760000
 DSO 2      471,          ,          ,          ,          ,6.87E-01,4.68E-01,5.28E-01,2.10E-02,4761692
 DSO 1      477,5.71E-01,-2.976,1.587,2.86E-02,          ,          ,          ,          ,4770000
 DSO 2      472,          ,          ,          ,          ,2.90E-01,-6.75E-02,2.30E-01,1.31E-02,4771692
 DSO 1      478,6.98E-01,-3.373,1.389,1.91E-02,          ,          ,          ,          ,4780000
 DSO 2      473,          ,          ,          ,          ,3.49E-01,1.71E-01,1.71E-01,1.11E-02,4781692
 DSO 1      479,4.44E-01,-2.579,2.976,2.86E-02,          ,          ,          ,          ,4790000
 DSO 2      474,          ,          ,          ,          ,1.91E-01,1.19E-02,5.08E-01,1.59E-02,4791692
 DSO 1      480,6.19E-01,0,1.587,2.86E-02,          ,          ,          ,          ,4800000
 DSO 2      475,          ,          ,          ,          ,3.10E-01,1.19E-02,6.07E-01,9.52E-03,4801692
 DSO 1      481,9.05E-01,9.92E-01,-1.19,1.55E-02,          ,          ,          ,          ,4810000
 DSO 2      476,          ,          ,          ,          ,9.05E-01,7.26E-01,5.28E-01,1.75E-02,4811692
 DSO 1      482,7.62E-01,-3.97E-01,1.98E-01,3.45E-02,          ,          ,          ,          ,4820000
 DSO 2      477,          ,          ,          ,          ,9.64E-01,5.87E-01,8.65E-01,2.06E-02,4821692
 DSO 1      483,6.51E-01,9.92E-01,0,2.74E-02,          ,          ,          ,          ,4830000
 DSO 2      478,          ,          ,          ,          ,7.06E-01,3.29E-01,8.65E-01,1.71E-02,4831692
 DSO 1      484,4.60E-01,0,-2.579,2.86E-02,          ,          ,          ,          ,4840000
 DSO 2      479,          ,          ,          ,          ,8.65E-01,5.28E-01,9.84E-01,1.75E-02,4841692
 DSO 1      485,5.71E-01,-2.778,1.786,1.67E-02,          ,          ,          ,          ,4850000
 DSO 2      480,          ,          ,          ,          ,7.14E-02,-1.67E-01,4.88E-01,1.59E-02,4851692
 DSO 1      486,4.13E-01,-2.381,1.98E-01,3.45E-02,          ,          ,          ,          ,4860000
 DSO 2      481,          ,          ,          ,          ,3.89E-01,1.11E-01,5.16E-02,1.31E-02,4861692
 DSO 1      487,8.57E-01,-3.373,2.183,4.05E-02,          ,          ,          ,          ,4870000
 DSO 2      482,          ,          ,          ,          ,5.68E-01,1.91E-01,7.46E-01,1.19E-02,4871692
 DSO 1      488,6.98E-01,1.98E-01,3.571,2.50E-02,          ,          ,          ,          ,4880000
 DSO 2      483,          ,          ,          ,          ,3.29E-01,1.91E-01,3.29E-01,1.51E-02,4881692
 DSO 1      489,8.25E-01,9.92E-01,-1.786,3.33E-02,          ,          ,          ,          ,4890000
 DSO 2      484,          ,          ,          ,          ,8.65E-01,5.28E-01,5.68E-01,2.14E-02,4891692
 DSO 1      490,5.24E-01,-1.587,1.587,2.38E-02,          ,          ,          ,          ,4900000
 DSO 2      485,          ,          ,          ,          ,7.66E-01,2.70E-01,6.67E-01,2.18E-02,4901692
 DSO 1      491,5.08E-01,1.98E-01,-9.92E-01,4.29E-02,          ,          ,          ,          ,4910000
 DSO 2      486,          ,          ,          ,          ,3.69E-01,4.29E-01,9.05E-01,1.87E-02,4911692
 DSO 1      492,7.94E-01,2.579,-1.98E-01,4.17E-02,          ,          ,          ,          ,4920000
 DSO 2      487,          ,          ,          ,          ,6.27E-01,5.28E-01,5.28E-01,1.71E-02,4921692
 DSO 1      493,1.43E-01,-1.786,-3.571,3.81E-02,          ,          ,          ,          ,4930000
 DSO 2      488,          ,          ,          ,          ,3.10E-01,6.87E-01,7.86E-01,2.02E-02,4931692
 DSO 1      494,5.40E-01,-9.92E-01,1.389,3.45E-02,          ,          ,          ,          ,4940000
 DSO 2      489,          ,          ,          ,          ,3.29E-01,2.30E-01,4.48E-01,1.27E-02,4941692
 DSO 1      495,5.56E-01,-4.762,1.19,2.86E-02,          ,          ,          ,          ,4950000
 DSO 2      490,          ,          ,          ,          ,4.48E-01,7.14E-02,5.48E-01,2.02E-02,4951692
 DSO 1      496,6.35E-01,2.183,1.587,2.74E-02,          ,          ,          ,          ,4960000
 DSO 2      491,          ,          ,          ,          ,1.91E-01,-1.27E-01,5.08E-01,2.02E-02,4961692
 DSO 1      497,4.44E-01,9.92E-01,-5.95E-01,4.41E-02,          ,          ,          ,          ,4970000
 DSO 2      492,          ,          ,          ,          ,2.70E-01,9.13E-02,3.89E-01,1.43E-02,4971692
 DSO 1      498,7.30E-01,-5.95E-01,7.94E-01,3.33E-02,          ,          ,          ,          ,4980000
 DSO 2      493,          ,          ,          ,          ,4.09E-01,6.47E-01,7.26E-01,1.55E-02,4981692
 DSO 1      499,5.71E-01,-1.19,-2.183,3.21E-02,          ,          ,          ,          ,4990000
 DSO 2      494,          ,          ,          ,          ,6.27E-01,1.91E-01,1.143,1.75E-02,4991692
 DSO 1      500,5.24E-01,7.94E-01,-7.94E-01,4.64E-02,          ,          ,          ,          ,5000000
 DSO 2      495,          ,          ,          ,          ,3.49E-01,6.67E-01,8.65E-01,2.06E-02,5001692
 DSO 1      501,6.03E-01,-3.97E-01,-1.19,4.41E-02,          ,          ,          ,          ,5010000
 DSO 2      496,          ,          ,          ,          ,4.88E-01,6.47E-01,8.25E-01,2.26E-02,5011692
 DSO 1      502,4.60E-01,-2.976,4.365,4.52E-02,          ,          ,          ,          ,5020000
 DSO 2      497,          ,          ,          ,          ,1.71E-01,-1.27E-01,2.50E-01,1.83E-02,5021692
 DSO 1      503,6.35E-01,-5.159,3.97E-01,2.62E-02,          ,          ,          ,          ,5030000
 DSO 2      498,          ,          ,          ,          ,3.69E-01,2.50E-01,6.07E-01,1.35E-02,5031692
 DSO 1      504,6.19E-01,-1.98E-01,3.968,4.05E-02,          ,          ,          ,          ,5040000
 DSO 2      499,          ,          ,          ,          ,2.30E-01,1.11E-01,3.69E-01,1.67E-02,5041692
 DSO 1      505,4.76E-01,-9.92E-01,2.778,2.74E-02,          ,          ,          ,          ,5050000
 DSO 2      500,          ,          ,          ,          ,3.89E-01,-6.75E-02,3.29E-01,2.14E-02,5051692
 DSO 1      506,5.08E-01,-2.381,-1.389,4.52E-02,          ,          ,          ,          ,5060000
 DSO 2      501,          ,          ,          ,          ,4.68E-01,2.30E-01,8.65E-01,1.71E-02,5061692
 DSO 1      507,7.14E-01,0,-9.92E-01,3.81E-02,          ,          ,          ,          ,5070000
 DSO 2      502,          ,          ,          ,          ,6.87E-01,3.29E-01,7.46E-01,1.27E-02,5071692
 DSO 1      508,7.62E-01,-1.587,-1.786,2.86E-02,          ,          ,          ,          ,5080000
 DSO 2      503,          ,          ,          ,          ,6.27E-01,4.68E-01,6.87E-01,1.75E-02,5081692
 DSO 1      509,7.14E-01,-1.389,-2.976,4.05E-02,          ,          ,          ,          ,5090000
 DSO 2      504,          ,          ,          ,          ,8.06E-01,5.87E-01,6.87E-01,2.50E-02,5091692
 DSO 1      510,4.29E-01,-1.19,9.92E-01,3.21E-02,          ,          ,          ,          ,5100000
 DSO 2      505,          ,          ,          ,          ,3.89E-01,-7.94E-03,4.48E-01,1.55E-02,5101692
 DSO 1      511,5.71E-01,-4.762,9.92E-01,3.45E-02,          ,          ,          ,          ,5110000
 DSO 2      506,          ,          ,          ,          ,9.13E-02,1.91E-01,3.10E-01,2.02E-02,5111692
 DSO 1      512,6.98E-01,-1.98E-01,3.571,4.41E-02,          ,          ,          ,          ,5120000
 DSO 2      507,          ,          ,          ,          ,3.49E-01,1.19E-02,4.29E-01,1.91E-02,5121692
 DSO 1      513,5.71E-01,-1.587,1.19,2.74E-02,          ,          ,          ,          ,5130000
 DSO 2      508,          ,          ,          ,          ,1.71E-01,1.71E-01,4.29E-01,1.55E-02,5131692
 DSO 1      514,5.40E-01,1.19,-1.19,2.14E-02,          ,          ,          ,          ,5140000
 DSO 2      509,          ,          ,          ,          ,8.25E-01,5.28E-01,6.47E-01,2.66E-02,5141692
 DSO 1      515,6.35E-01,-2.976,-2.381,2.74E-02,          ,          ,          ,          ,5150000
 DSO 2      510,          ,          ,          ,          ,7.26E-01,3.89E-01,7.46E-01,1.67E-02,5151692
 DSO 1      516,7.14E-01,1.19,9.92E-01,4.17E-02,          ,          ,          ,          ,5160000
 DSO 2      511,          ,          ,          ,          ,4.68E-01,5.87E-01,5.48E-01,1.51E-02,5161692
 DSO 1      517,7.30E-01,1.984,-4.563,3.93E-02,          ,          ,          ,          ,5170000
 DSO 2      512,          ,          ,          ,          ,6.87E-01,7.26E-01,6.27E-01,2.30E-02,5171692
 DSO 1      518,5.24E-01,-3.97E-01,3.97E-01,3.21E-02,          ,          ,          ,          ,5180000
 DSO 2      513,          ,          ,          ,          ,4.68E-01,7.14E-02,2.90E-01,1.55E-02,5181692
 DSO 1      519,5.87E-01,-4.563,1.19,3.57E-02,          ,          ,          ,          ,5190000
 DSO 2      514,          ,          ,          ,          ,4.48E-01,-8.73E-02,2.90E-01,1.71E-02,5191692
 DSO 1      520,5.08E-01,0,-9.92E-01,1.67E-02,          ,          ,          ,          ,5200000
 DSO 2      515,          ,          ,          ,          ,4.68E-01,1.91E-01,6.07E-01,1.71E-02,5201692
 DSO 1      521,5.08E-01,-1.786,-1.98E-01,2.86E-02,          ,          ,          ,          ,5210000
 DSO 2      516,          ,          ,          ,          ,4.29E-01,2.70E-01,5.08E-01,2.54E-02,5211692
 DSO 1      522,6.35E-01,-3.175,-3.175,3.33E-02,          ,          ,          ,          ,5220000
 DSO 2      517,          ,          ,          ,          ,6.47E-01,2.70E-01,8.06E-01,1.71E-02,5221692
 DSO 1      523,6.35E-01,-3.97E-01,-3.571,3.93E-02,          ,          ,          ,          ,5230000
 DSO 2      518,          ,          ,          ,          ,5.48E-01,8.65E-01,6.07E-01,2.06E-02,5231692
 DSO 1      524,5.56E-01,-1.786,9.92E-01,2.86E-02,          ,          ,          ,          ,5240000
 DSO 2      519,          ,          ,          ,          ,4.68E-01,3.69E-01,5.28E-01,1.87E-02,5241692
 DSO 1      525,7.14E-01,-5.95E-01,-2.183,3.45E-02,          ,          ,          ,          ,5250000
 DSO 2      520,          ,          ,          ,          ,6.67E-01,4.88E-01,7.26E-01,2.86E-02,5251692
 DSO 1      526,5.87E-01,-1.19,-1.98E-01,3.33E-02,          ,          ,          ,          ,5260000
 DSO 2      521,          ,          ,          ,          ,6.27E-01,4.09E-01,7.26E-01,2.58E-02,5261692
 DSO 1      527,6.98E-01,-2.976,1.98E-01,3.81E-02,          ,          ,          ,          ,5270000
 DSO 2      522,          ,          ,          ,          ,3.49E-01,-2.78E-02,4.29E-01,1.63E-02,5271692
 DSO 1      528,5.71E-01,-4.365,3.571,2.26E-02,          ,          ,          ,          ,5280000
 DSO 2      523,          ,          ,          ,          ,1.31E-01,3.18E-02,3.49E-01,1.35E-02,5281692
 DSO 1      529,5.71E-01,0,1.984,2.38E-02,          ,          ,          ,          ,5290000
 DSO 2      524,          ,          ,          ,          ,4.09E-01,2.70E-01,5.08E-01,2.10E-02,5291692
 DSO 1      530,5.08E-01,1.389,3.571,2.98E-02,          ,          ,          ,          ,5300000
 DSO 2      525,          ,          ,          ,          ,5.08E-01,9.13E-02,4.29E-01,1.07E-02,5301692
 DSO 1      531,7.30E-01,-3.373,-4.167,4.29E-02,          ,          ,          ,          ,5310000
 DSO 2      526,          ,          ,          ,          ,6.27E-01,5.48E-01,8.65E-01,1.55E-02,5311692
 DSO 1      532,6.67E-01,-2.778,-1.19,3.69E-02,          ,          ,          ,          ,5320000
 DSO 2      527,          ,          ,          ,          ,6.07E-01,4.68E-01,5.48E-01,1.59E-02,5321692
 DSO 1      533,5.08E-01,2.579,-2.183,3.21E-02,          ,          ,          ,          ,5330000
 DSO 2      528,          ,          ,          ,          ,4.88E-01,6.07E-01,6.07E-01,2.18E-02,5331692
 DSO 1      534,7.14E-01,-3.97E-01,-2.579,2.86E-02,          ,          ,          ,          ,5340000
 DSO 2      529,          ,          ,          ,          ,5.87E-01,4.29E-01,8.06E-01,1.83E-02,5341692
 DSO 1      535,6.35E-01,5.95E-01,-3.97E-01,5.12E-02,          ,          ,          ,          ,5350000
 DSO 2      530,          ,          ,          ,          ,3.49E-01,1.71E-01,5.87E-01,1.87E-02,5351692
 DSO 1      536,5.71E-01,-4.563,9.92E-01,2.14E-02,          ,          ,          ,          ,5360000
 DSO 2      531,          ,          ,          ,          ,2.70E-01,2.30E-01,4.29E-01,1.63E-02,5361692
 DSO 1      537,8.41E-01,-3.97E-01,7.94E-01,3.69E-02,          ,          ,          ,          ,5370000
 DSO 2      532,          ,          ,          ,          ,5.28E-01,2.30E-01,1.51E-01,1.98E-02,5371692
 DSO 1      538,9.21E-01,-2.381,-1.98E-01,2.14E-02,          ,          ,          ,          ,5380000
 DSO 2      533,          ,          ,          ,          ,3.89E-01,1.11E-01,5.28E-01,1.43E-02,5381692
 DSO 1      539,6.03E-01,-1.389,1.98E-01,2.74E-02,          ,          ,          ,          ,5390000
 DSO 2      534,          ,          ,          ,          ,8.85E-01,7.46E-01,8.06E-01,2.18E-02,5391692
 DSO 1      540,6.19E-01,-3.373,-1.98E-01,2.26E-02,          ,          ,          ,          ,5400000
 DSO 2      535,          ,          ,          ,          ,7.46E-01,1.004,5.87E-01,1.87E-02,5401692
 DSO 1      541,7.46E-01,9.92E-01,-3.175,5.24E-02,          ,          ,          ,          ,5410000
 DSO 2      536,          ,          ,          ,          ,6.47E-01,7.46E-01,7.06E-01,2.54E-02,5411692
 DSO 1      542,5.40E-01,-1.587,-1.98E-01,2.98E-02,          ,          ,          ,          ,5420000
 DSO 2      537,          ,          ,          ,          ,4.29E-01,4.09E-01,5.08E-01,2.54E-02,5421692
