               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,  Timestamp
 DSO 2     3892,          ,          ,          ,          ,0.258     ,-0.099    ,0.281     ,0.0155    ,   30783138
 DSO 1     3899,2.127     ,0.40      ,0.79      ,0.1012    ,          ,          ,          ,          ,   30792724
 DSO 2     3893,          ,          ,          ,          ,0.198     ,0.238     ,0.710     ,0.0187    ,   30793138
 DSO 1     3900,2.286     ,0.79      ,0.00      ,0.0952    ,          ,          ,          ,          ,   30802724
 DSO 2     3894,          ,          ,          ,          ,-0.437    ,-0.337    ,0.340     ,0.0159    ,   30803138
 DSO 1     3901,1.841     ,-2.38     ,1.39      ,0.0734    ,          ,          ,          ,          ,   30812724
 DSO 2     3895,          ,          ,          ,          ,-0.139    ,-0.119    ,0.245     ,0.0135    ,   30813138
 DSO 1     3902,2.175     ,-0.60     ,3.37      ,0.0774    ,          ,          ,          ,          ,   30822724
 DSO 2     3896,          ,          ,          ,          ,0.198     ,-0.417    ,0.507     ,0.0238    ,   30823138
 DSO 1     3903,2.190     ,0.79      ,1.59      ,0.0754    ,          ,          ,          ,          ,   30832724
 DSO 2     3897,          ,          ,          ,          ,-0.377    ,-0.397    ,0.460     ,0.0179    ,   30833138
 DSO 1     3904,2.127     ,0.20      ,2.58      ,0.0635    ,          ,          ,          ,          ,   30842724
 DSO 2     3898,          ,          ,          ,          ,0.377     ,0.040     ,0.579     ,0.0194    ,   30843138
 DSO 1     3905,2.127     ,0.00      ,3.37      ,0.1071    ,          ,          ,          ,          ,   30852724
 DSO 2     3899,          ,          ,          ,          ,0.298     ,-0.079    ,0.519     ,0.0286    ,   30853138
 DSO 1     3906,2.333     ,-1.39     ,-0.20     ,0.1171    ,          ,          ,          ,          ,   30862724
 DSO 2     3900,          ,          ,          ,          ,0.298     ,0.040     ,0.519     ,0.0171    ,   30863138
 DSO 1     3907,2.365     ,0.79      ,3.57      ,0.0933    ,          ,          ,          ,          ,   30872724
 DSO 2     3901,          ,          ,          ,          ,0.298     ,0.298     ,0.531     ,0.0218    ,   30873138
 DSO 1     3908,2.016     ,1.98      ,1.39      ,0.0813    ,          ,          ,          ,          ,   30882724
 DSO 2     3902,          ,          ,          ,          ,0.060     ,-0.317    ,0.245     ,0.0190    ,   30883138
 DSO 1     3909,2.127     ,1.59      ,1.98      ,0.0595    ,          ,          ,          ,          ,   30892724
 DSO 2     3903,          ,          ,          ,          ,-0.198    ,-0.298    ,0.388     ,0.0167    ,   30893138
 DSO 1     3910,2.222     ,-2.18     ,1.59      ,0.0833    ,          ,          ,          ,          ,   30902724
 DSO 2     3904,          ,          ,          ,          ,-0.079    ,0.079     ,0.424     ,0.0230    ,   30903138
 DSO 1     3911,2.000     ,-0.99     ,3.17      ,0.0238    ,          ,          ,          ,          ,   30912724
 DSO 2     3905,          ,          ,          ,          ,-0.020    ,-0.317    ,0.483     ,0.0179    ,   30913138
 DSO 1     3912,2.159     ,-1.19     ,-0.99     ,0.0635    ,          ,          ,          ,          ,   30922724
 DSO 2     3906,          ,          ,          ,          ,0.159     ,0.238     ,0.650     ,0.0171    ,   30923138
 DSO 1     3913,2.095     ,-1.59     ,3.37      ,0.0853    ,          ,          ,          ,          ,   30932724
 DSO 2     3907,          ,          ,          ,          ,0.337     ,0.079     ,0.471     ,0.0210    ,   30933138
 DSO 1     3914,2.302     ,-1.79     ,1.39      ,0.0913    ,          ,          ,          ,          ,   30942724
 DSO 2     3908,          ,          ,          ,          ,0.079     ,-0.159    ,0.567     ,0.0230    ,   30943138
 DSO 1     3915,2.175     ,-1.59     ,2.78      ,0.0714    ,          ,          ,          ,          ,   30952724
 DSO 2     3909,          ,          ,          ,          ,0.357     ,0.099     ,0.483     ,0.0214    ,   30953138
 DSO 1     3916,2.333     ,5.16      ,4.56      ,0.1032    ,          ,          ,          ,          ,   30962724
 DSO 2     3910,          ,          ,          ,          ,-0.099    ,-0.536    ,0.269     ,0.0139    ,   30963138
 DSO 1     3917,2.365     ,0.60      ,4.96      ,0.1151    ,          ,          ,          ,          ,   30972724
 DSO 2     3911,          ,          ,          ,          ,-0.040    ,-0.218    ,0.245     ,0.0111    ,   30973138
 DSO 1     3918,2.016     ,-3.17     ,2.58      ,0.0774    ,          ,          ,          ,          ,   30982724
 DSO 2     3912,          ,          ,          ,          ,-0.198    ,-0.397    ,0.448     ,0.0167    ,   30983138
 DSO 1     3919,1.984     ,-0.60     ,4.96      ,0.0437    ,          ,          ,          ,          ,   30992724
 DSO 2     3913,          ,          ,          ,          ,-0.040    ,-0.377    ,0.495     ,0.0099    ,   30993138
 DSO 1     3920,2.079     ,1.59      ,2.58      ,0.0813    ,          ,          ,          ,          ,   31002724
 DSO 2     3914,          ,          ,          ,          ,0.476     ,0.278     ,0.507     ,0.0167    ,   31003138
 DSO 1     3921,2.254     ,-0.60     ,5.16      ,0.0357    ,          ,          ,          ,          ,   31012724
 DSO 2     3915,          ,          ,          ,          ,0.575     ,0.198     ,0.662     ,0.0222    ,   31013138
 DSO 1     3922,2.397     ,-0.79     ,2.98      ,0.0714    ,          ,          ,          ,          ,   31022724
 DSO 2     3916,          ,          ,          ,          ,0.298     ,-0.079    ,0.686     ,0.0171    ,   31023138
 DSO 1     3923,2.302     ,-0.79     ,0.20      ,0.0615    ,          ,          ,          ,          ,   31032724
 DSO 2     3917,          ,          ,          ,          ,0.476     ,0.159     ,0.745     ,0.0179    ,   31033138
 DSO 1     3924,2.111     ,2.58      ,3.37      ,0.1012    ,          ,          ,          ,          ,   31042724
 DSO 2     3918,          ,          ,          ,          ,-0.377    ,-0.595    ,0.424     ,0.0159    ,   31043138
 DSO 1     3925,2.381     ,1.98      ,2.58      ,0.0754    ,          ,          ,          ,          ,   31052724
 DSO 2     3919,          ,          ,          ,          ,0.000     ,-0.278    ,0.174     ,0.0143    ,   31053138
 DSO 1     3926,2.238     ,-1.98     ,3.97      ,0.0655    ,          ,          ,          ,          ,   31062724
 DSO 2     3920,          ,          ,          ,          ,0.179     ,-0.198    ,0.602     ,0.0119    ,   31063138
 DSO 1     3927,2.254     ,-0.40     ,3.57      ,0.0615    ,          ,          ,          ,          ,   31072724
 DSO 2     3921,          ,          ,          ,          ,-0.079    ,-0.159    ,0.352     ,0.0155    ,   31073138
 DSO 1     3928,2.190     ,0.00      ,3.77      ,0.0893    ,          ,          ,          ,          ,   31082724
 DSO 2     3922,          ,          ,          ,          ,0.397     ,0.060     ,0.507     ,0.0226    ,   31083138
 DSO 1     3929,2.111     ,0.79      ,2.58      ,0.0734    ,          ,          ,          ,          ,   31092724
 DSO 2     3923,          ,          ,          ,          ,0.377     ,-0.139    ,0.531     ,0.0222    ,   31093138
 DSO 1     3930,2.349     ,-1.19     ,-0.60     ,0.1190    ,          ,          ,          ,          ,   31102724
 DSO 2     3924,          ,          ,          ,          ,-0.020    ,0.020     ,0.686     ,0.0194    ,   31103138
 DSO 1     3931,2.222     ,-3.37     ,1.79      ,0.0615    ,          ,          ,          ,          ,   31112724
 DSO 2     3925,          ,          ,          ,          ,0.218     ,0.119     ,0.471     ,0.0187    ,   31113138
 DSO 1     3932,2.190     ,4.17      ,2.18      ,0.1270    ,          ,          ,          ,          ,   31122724
 DSO 2     3926,          ,          ,          ,          ,-0.099    ,0.278     ,0.626     ,0.0202    ,   31123138
 DSO 1     3933,2.349     ,0.40      ,2.98      ,0.0853    ,          ,          ,          ,          ,   31132724
 DSO 2     3927,          ,          ,          ,          ,-0.079    ,-0.159    ,0.412     ,0.0143    ,   31133138
 DSO 1     3934,2.238     ,-2.58     ,1.59      ,0.0476    ,          ,          ,          ,          ,   31142724
 DSO 2     3928,          ,          ,          ,          ,0.060     ,-0.317    ,0.483     ,0.0202    ,   31143138
 DSO 1     3935,2.175     ,-3.57     ,0.99      ,0.0456    ,          ,          ,          ,          ,   31152724
 DSO 2     3929,          ,          ,          ,          ,-0.179    ,-0.536    ,0.436     ,0.0210    ,   31153138
 DSO 1     3936,2.111     ,-0.60     ,-0.99     ,0.0655    ,          ,          ,          ,          ,   31162724
 DSO 2     3930,          ,          ,          ,          ,-0.079    ,-0.317    ,0.376     ,0.0155    ,   31163138
 DSO 1     3937,2.365     ,0.20      ,5.16      ,0.0595    ,          ,          ,          ,          ,   31172724
 DSO 2     3931,          ,          ,          ,          ,-0.020    ,0.198     ,0.579     ,0.0167    ,   31173138
 DSO 1     3938,2.000     ,0.00      ,1.59      ,0.1012    ,          ,          ,          ,          ,   31182724
 DSO 2     3932,          ,          ,          ,          ,0.198     ,-0.258    ,0.852     ,0.0183    ,   31183138
 DSO 1     3939,2.508     ,0.79      ,-0.20     ,0.0536    ,          ,          ,          ,          ,   31192724
 DSO 2     3933,          ,          ,          ,          ,0.000     ,0.258     ,0.650     ,0.0202    ,   31193138
 DSO 1     3940,2.429     ,1.19      ,4.37      ,0.0734    ,          ,          ,          ,          ,   31202724
 DSO 2     3934,          ,          ,          ,          ,0.079     ,0.238     ,0.674     ,0.0230    ,   31203138
 DSO 1     3941,2.190     ,0.40      ,3.97      ,0.0833    ,          ,          ,          ,          ,   31212724
 DSO 2     3935,          ,          ,          ,          ,-0.238    ,-0.516    ,0.317     ,0.0198    ,   31213138
 DSO 1     3942,2.254     ,0.79      ,2.38      ,0.0853    ,          ,          ,          ,          ,   31222724
 DSO 2     3936,          ,          ,          ,          ,0.000     ,-0.159    ,0.507     ,0.0131    ,   31223138
 DSO 1     3943,2.222     ,-2.18     ,4.56      ,0.0357    ,          ,          ,          ,          ,   31232724
 DSO 2     3937,          ,          ,          ,          ,-0.119    ,-0.238    ,0.376     ,0.0171    ,   31233138
 DSO 1     3944,2.095     ,-1.39     ,4.96      ,0.0317    ,          ,          ,          ,          ,   31242724
 DSO 2     3938,          ,          ,          ,          ,0.040     ,-0.476    ,0.340     ,0.0214    ,   31243138
 DSO 1     3945,2.317     ,-0.79     ,2.98      ,0.0714    ,          ,          ,          ,          ,   31252724
 DSO 2     3939,          ,          ,          ,          ,0.020     ,-0.139    ,0.662     ,0.0187    ,   31253138
 DSO 1     3946,2.333     ,-0.40     ,3.57      ,0.0238    ,          ,          ,          ,          ,   31262724
 DSO 2     3940,          ,          ,          ,          ,0.278     ,-0.079    ,0.590     ,0.0139    ,   31263138
 DSO 1     3947,2.333     ,1.39      ,2.18      ,0.0893    ,          ,          ,          ,          ,   31272724
 DSO 2     3941,          ,          ,          ,          ,0.238     ,0.099     ,0.579     ,0.0183    ,   31273138
 DSO 1     3948,2.159     ,1.59      ,4.56      ,0.0972    ,          ,          ,          ,          ,   31282724
 DSO 2     3942,          ,          ,          ,          ,0.397     ,0.159     ,0.567     ,0.0250    ,   31283138
 DSO 1     3949,2.603     ,3.37      ,5.56      ,0.0972    ,          ,          ,          ,          ,   31292724
 DSO 2     3943,          ,          ,          ,          ,0.000     ,-0.456    ,0.436     ,0.0155    ,   31293138
 DSO 1     3950,2.349     ,2.18      ,2.98      ,0.0734    ,          ,          ,          ,          ,   31302724
 DSO 2     3944,          ,          ,          ,          ,-0.298    ,-0.198    ,0.305     ,0.0210    ,   31303138
 DSO 1     3951,2.317     ,-2.98     ,2.78      ,0.0476    ,          ,          ,          ,          ,   31312724
 DSO 2     3945,          ,          ,          ,          ,-0.060    ,-0.377    ,0.400     ,0.0198    ,   31313138
 DSO 1     3952,2.413     ,0.00      ,1.79      ,0.0397    ,          ,          ,          ,          ,   31322724
 DSO 2     3946,          ,          ,          ,          ,-0.179    ,-0.198    ,0.388     ,0.0155    ,   31323138
 DSO 1     3953,2.222     ,0.20      ,2.58      ,0.0556    ,          ,          ,          ,          ,   31332724
 DSO 2     3947,          ,          ,          ,          ,0.397     ,0.079     ,0.543     ,0.0270    ,   31333138
 DSO 1     3954,2.381     ,1.59      ,1.59      ,0.0615    ,          ,          ,          ,          ,   31342724
 DSO 2     3948,          ,          ,          ,          ,0.298     ,-0.020    ,0.590     ,0.0167    ,   31343138
 DSO 1     3955,2.143     ,-1.19     ,2.18      ,0.0575    ,          ,          ,          ,          ,   31352724
 DSO 2     3949,          ,          ,          ,          ,0.079     ,0.159     ,0.483     ,0.0167    ,   31353138
 DSO 1     3956,2.508     ,-1.19     ,4.56      ,0.0992    ,          ,          ,          ,          ,   31362724
 DSO 2     3950,          ,          ,          ,          ,0.337     ,0.337     ,0.519     ,0.0230    ,   31363138
 DSO 1     3957,2.302     ,0.60      ,1.79      ,0.0813    ,          ,          ,          ,          ,   31372724
 DSO 2     3951,          ,          ,          ,          ,0.060     ,-0.377    ,0.340     ,0.0155    ,   31373138
 DSO 1     3958,2.270     ,2.58      ,3.97      ,0.0972    ,          ,          ,          ,          ,   31382724
 DSO 2     3952,          ,          ,          ,          ,0.000     ,-0.516    ,0.340     ,0.0167    ,   31383138
 DSO 1     3959,2.048     ,0.79      ,2.58      ,0.0536    ,          ,          ,          ,          ,   31392724
 DSO 2     3953,          ,          ,          ,          ,0.139     ,-0.198    ,0.531     ,0.0171    ,   31393138
 DSO 1     3960,2.048     ,-0.79     ,2.98      ,0.0675    ,          ,          ,          ,          ,   31402724
 DSO 2     3954,          ,          ,          ,          ,0.079     ,-0.119    ,0.436     ,0.0262    ,   31403138
 DSO 1     3961,2.048     ,0.99      ,4.37      ,0.0694    ,          ,          ,          ,          ,   31412724
